epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
19,10.4427,1.36964,1.87612,0.71269,0.83965,0,0.90131,0.88,0.91407,0.5484,0.82641,0.81333,0.82792,0.35729,1.38208,1.99978,1.30915,0.89163,0,0.00027981,0.00027981,0.00027981
20,10.9305,1.22884,1.44514,0.67029,0.82877,0,0.90131,0.88,0.91407,0.5484,0.82641,0.81333,0.82792,0.35729,1.38208,1.99978,1.30915,0.89163,0,0.000290653,0.000290653,0.000290653
21,11.4093,1.15159,1.51203,0.66604,0.83999,0,0.95774,0.90651,0.94366,0.53346,0.85899,0.81223,0.81274,0.33354,1.45285,1.91468,1.16501,0.88486,0,0.000301,0.000301,0.000301
22,11.8434,1.2289,1.47459,0.67271,0.82581,0,0.95774,0.90651,0.94366,0.53346,0.85899,0.81223,0.81274,0.33354,1.45285,1.91468,1.16501,0.88486,0,0.000310852,0.000310852,0.000310852
23,12.3657,1.26877,1.63551,0.68858,0.83155,0,0.97675,0.92,0.97,0.56868,0.87962,0.82667,0.8432,0.36894,1.37347,1.88303,1.11762,0.87067,0,0.00032021,0.00032021,0.00032021
24,12.8999,1.07754,1.26833,0.62061,0.83311,0,0.97675,0.92,0.97,0.56868,0.87962,0.82667,0.8432,0.36894,1.37347,1.88303,1.11762,0.87067,0,0.000329072,0.000329072,0.000329072
25,13.4224,1.18402,1.43359,0.64104,0.83755,0,0.9738,0.93333,0.97904,0.57613,0.90479,0.86667,0.90416,0.39104,1.31056,2.14462,1.21969,0.86257,0,0.00033744,0.00033744,0.00033744
26,13.8915,1.2236,1.52469,0.66936,0.82347,0,0.9738,0.93333,0.97904,0.57613,0.90479,0.86667,0.90416,0.39104,1.31056,2.14462,1.21969,0.86257,0,0.000345313,0.000345313,0.000345313
27,14.3853,1.20613,1.40544,0.67204,0.83271,0,0.97996,0.94667,0.99052,0.60362,0.92443,0.89333,0.90998,0.40822,1.24852,1.9031,1.10963,0.84984,0,0.00035269,0.00035269,0.00035269
28,14.8728,1.09636,1.27417,0.669,0.83023,0,0.97996,0.94667,0.99052,0.60362,0.92443,0.89333,0.90998,0.40822,1.24852,1.9031,1.10963,0.84984,0,0.000359573,0.000359573,0.000359573
29,15.3509,1.33673,1.45285,0.67204,0.83218,0,0.95995,0.95867,0.98993,0.60821,0.89319,0.892,0.88675,0.36683,1.25526,1.78315,0.99968,0.8485,0,0.00036596,0.00036596,0.00036596
30,15.7606,1.16736,1.34697,0.6253,0.81888,0,0.95995,0.95867,0.98993,0.60821,0.89319,0.892,0.88675,0.36683,1.25526,1.78315,0.99968,0.8485,0,0.000371852,0.000371852,0.000371852
31,16.18,1.15021,1.51443,0.62454,0.82376,0,0.97185,0.94667,0.99034,0.57006,0.84848,0.82667,0.80704,0.2946,1.37713,2.09707,1.11418,0.86023,0,0.00037725,0.00037725,0.00037725
32,16.5936,0.99864,1.19014,0.56968,0.82634,0,0.97185,0.94667,0.99034,0.57006,0.84848,0.82667,0.80704,0.2946,1.37713,2.09707,1.11418,0.86023,0,0.000382153,0.000382153,0.000382153
33,17.0473,1.08447,1.39153,0.60296,0.82628,0,0.94563,0.94667,0.98039,0.5779,0.8666,0.86667,0.88646,0.32222,1.36601,2.2249,1.395,0.86106,0,0.00038656,0.00038656,0.00038656
34,17.4641,1.00188,1.28578,0.55745,0.83501,0,0.94563,0.94667,0.98039,0.5779,0.8666,0.86667,0.88646,0.32222,1.36601,2.2249,1.395,0.86106,0,0.000390473,0.000390473,0.000390473
35,17.8779,1.00289,1.33274,0.5678,0.82136,0,0.9571,0.94667,0.97958,0.58813,0.90239,0.89333,0.91764,0.37742,1.26893,1.85323,1.35265,0.84883,0,0.00039389,0.00039389,0.00039389
36,18.2855,1.16594,1.27041,0.62216,0.82688,0,0.9571,0.94667,0.97958,0.58813,0.90239,0.89333,0.91764,0.37742,1.26893,1.85323,1.35265,0.84883,0,0.000396812,0.000396812,0.000396812
37,18.7074,1.17662,1.36867,0.59552,0.83833,0,0.9356,0.98667,0.99029,0.60154,0.83411,0.88,0.8221,0.30875,1.23151,1.69223,1.13678,0.84459,0,0.00039924,0.00039924,0.00039924
38,19.1222,1.06211,1.32896,0.57754,0.81702,0,0.9356,0.98667,0.99029,0.60154,0.83411,0.88,0.8221,0.30875,1.23151,1.69223,1.13678,0.84459,0,0.000401172,0.000401172,0.000401172
39,19.5417,0.94685,1.15998,0.54759,0.81781,0,0.92493,0.98569,0.98937,0.55242,0.78747,0.83983,0.78035,0.29679,1.30678,1.77984,1.13071,0.8513,0,0.00040261,0.00040261,0.00040261
40,19.9786,1.32908,1.50439,0.61356,0.80175,0,0.92493,0.98569,0.98937,0.55242,0.78747,0.83983,0.78035,0.29679,1.30678,1.77984,1.13071,0.8513,0,0.000403552,0.000403552,0.000403552
41,20.4218,1.0114,1.18691,0.54177,0.8111,0,0.9858,0.92559,0.99044,0.58948,0.843,0.78754,0.79925,0.31171,1.26124,1.74089,1.00942,0.84369,0,0.000404,0.000404,0.000404
42,20.9147,1.03201,1.12296,0.55081,0.80437,0,0.9858,0.92559,0.99044,0.58948,0.843,0.78754,0.79925,0.31171,1.26124,1.74089,1.00942,0.84369,0,0.000403953,0.000403953,0.000403953
43,21.4721,1.01332,1.15302,0.56241,0.80109,0,0.99278,0.96,0.99266,0.63098,0.88473,0.85333,0.84145,0.35566,1.16099,1.69853,0.87045,0.83321,0,0.00040341,0.00040341,0.00040341
44,21.8803,0.94134,1.06945,0.51054,0.80752,0,0.99278,0.96,0.99266,0.63098,0.88473,0.85333,0.84145,0.35566,1.16099,1.69853,0.87045,0.83321,0,0.000402372,0.000402372,0.000402372
45,22.2904,0.96982,1.1515,0.52615,0.81426,0,0.99476,0.96,0.99257,0.62566,0.87493,0.84,0.83676,0.35421,1.20933,1.94834,0.8596,0.83824,0,0.00040084,0.00040084,0.00040084
46,22.7153,0.83976,0.9859,0.51036,0.80935,0,0.99476,0.96,0.99257,0.62566,0.87493,0.84,0.83676,0.35421,1.20933,1.94834,0.8596,0.83824,0,0.000398813,0.000398813,0.000398813
47,23.1656,0.90799,1.09761,0.49484,0.80503,0,0.9864,0.96703,0.99248,0.62995,0.878,0.86365,0.84958,0.33613,1.2597,1.81246,0.86406,0.84135,0,0.00039629,0.00039629,0.00039629
48,23.5979,1.03478,1.18744,0.547,0.80999,0,0.9864,0.96703,0.99248,0.62995,0.878,0.86365,0.84958,0.33613,1.2597,1.81246,0.86406,0.84135,0,0.000393273,0.000393273,0.000393273
49,24.0121,1.06909,1.29457,0.5653,0.80486,0,0.98846,0.94667,0.99259,0.62804,0.93247,0.89333,0.92552,0.40981,1.22994,1.61093,0.7289,0.83951,0,0.00038976,0.00038976,0.00038976
50,24.4864,0.90084,1.07968,0.50398,0.79981,0,0.98846,0.94667,0.99259,0.62804,0.93247,0.89333,0.92552,0.40981,1.22994,1.61093,0.7289,0.83951,0,0.000385752,0.000385752,0.000385752
51,24.9422,0.99914,1.1967,0.56333,0.8083,0,0.97329,0.97162,0.99159,0.63378,0.9199,0.91876,0.90717,0.4402,1.17451,1.63639,0.67454,0.83675,0,0.00038125,0.00038125,0.00038125
52,25.3965,1.00983,1.22247,0.5294,0.79676,0,0.97329,0.97162,0.99159,0.63378,0.9199,0.91876,0.90717,0.4402,1.17451,1.63639,0.67454,0.83675,0,0.000376253,0.000376253,0.000376253
53,25.9156,0.93799,1.04619,0.50711,0.80617,0,0.97329,0.97162,0.99159,0.63378,0.9199,0.91876,0.90717,0.4402,1.17451,1.63639,0.67454,0.83675,0,0.00037076,0.00037076,0.00037076
54,26.3927,0.9696,1.2157,0.51457,0.81652,0,0.98301,0.98667,0.99258,0.60293,0.92987,0.93333,0.91807,0.42626,1.23475,1.82451,0.68513,0.84504,0,0.000364773,0.000364773,0.000364773
55,26.801,0.90353,0.98528,0.50804,0.7998,0,0.98301,0.98667,0.99258,0.60293,0.92987,0.93333,0.91807,0.42626,1.23475,1.82451,0.68513,0.84504,0,0.00035829,0.00035829,0.00035829
56,27.2148,0.97441,1.01307,0.52518,0.80883,0,0.98301,0.98667,0.99258,0.60293,0.92987,0.93333,0.91807,0.42626,1.23475,1.82451,0.68513,0.84504,0,0.000351313,0.000351313,0.000351313
57,27.6462,1.04134,1.17318,0.55225,0.81377,0,0.98314,0.98667,0.99275,0.5903,0.90343,0.90667,0.89302,0.34198,1.26263,1.87802,0.70338,0.84507,0,0.00034384,0.00034384,0.00034384
58,28.0531,0.91331,0.92632,0.49265,0.80205,0,0.98314,0.98667,0.99275,0.5903,0.90343,0.90667,0.89302,0.34198,1.26263,1.87802,0.70338,0.84507,0,0.000335872,0.000335872,0.000335872
59,28.477,0.86513,0.95993,0.51324,0.81249,0,0.98314,0.98667,0.99275,0.5903,0.90343,0.90667,0.89302,0.34198,1.26263,1.87802,0.70338,0.84507,0,0.00032741,0.00032741,0.00032741
60,28.9474,0.88766,1.02345,0.50452,0.79792,0,0.98258,0.98667,0.99311,0.60749,0.88956,0.89333,0.84363,0.35122,1.22095,1.71656,0.72287,0.83874,0,0.000318453,0.000318453,0.000318453
61,29.4709,0.89505,0.94864,0.47699,0.80497,0,0.98258,0.98667,0.99311,0.60749,0.88956,0.89333,0.84363,0.35122,1.22095,1.71656,0.72287,0.83874,0,0.000309,0.000309,0.000309
62,29.9289,0.83525,0.85537,0.46944,0.81143,0,0.98258,0.98667,0.99311,0.60749,0.88956,0.89333,0.84363,0.35122,1.22095,1.71656,0.72287,0.83874,0,0.000299053,0.000299053,0.000299053
63,30.358,0.96332,1.05538,0.49336,0.79624,0,0.98229,0.98667,0.99413,0.64056,0.91592,0.92,0.87208,0.40011,1.14724,1.64889,0.69401,0.83318,0,0.00028861,0.00028861,0.00028861
64,30.85,1.04918,1.2986,0.5166,0.81044,0,0.98229,0.98667,0.99413,0.64056,0.91592,0.92,0.87208,0.40011,1.14724,1.64889,0.69401,0.83318,0,0.000277673,0.000277673,0.000277673
65,31.3093,0.93877,1.04612,0.47694,0.80001,0,0.98229,0.98667,0.99413,0.64056,0.91592,0.92,0.87208,0.40011,1.14724,1.64889,0.69401,0.83318,0,0.00026624,0.00026624,0.00026624
66,31.7393,0.87192,0.97263,0.50444,0.80667,0,1,0.98171,0.99343,0.66604,0.93217,0.91618,0.8702,0.41497,1.09456,1.68617,0.66678,0.83096,0,0.000254313,0.000254313,0.000254313
67,32.2279,1.00369,1.17746,0.51385,0.81294,0,1,0.98171,0.99343,0.66604,0.93217,0.91618,0.8702,0.41497,1.09456,1.68617,0.66678,0.83096,0,0.00024189,0.00024189,0.00024189
68,32.6838,0.81875,0.85271,0.48295,0.80033,0,1,0.98171,0.99343,0.66604,0.93217,0.91618,0.8702,0.41497,1.09456,1.68617,0.66678,0.83096,0,0.000228972,0.000228972,0.000228972
69,33.1583,0.72404,0.84972,0.46242,0.79658,0,1,0.9832,0.99343,0.64808,0.93227,0.9177,0.87994,0.42692,1.10229,1.8605,0.65629,0.83301,0,0.00021556,0.00021556,0.00021556
70,33.5643,0.84818,0.96916,0.46303,0.80054,0,1,0.9832,0.99343,0.64808,0.93227,0.9177,0.87994,0.42692,1.10229,1.8605,0.65629,0.83301,0,0.000201652,0.000201652,0.000201652
71,34.5155,0.79709,0.97992,0.47605,0.81459,0,1,0.9832,0.99343,0.64808,0.93227,0.9177,0.87994,0.42692,1.10229,1.8605,0.65629,0.83301,0,0.00018725,0.00018725,0.00018725
72,35.121,0.76125,0.9032,0.47295,0.79132,0,1,0.98551,0.99324,0.64064,0.92998,0.92,0.88088,0.43607,1.11212,1.8149,0.62223,0.83391,0,0.000172353,0.000172353,0.000172353
73,35.6618,0.74809,0.93838,0.4506,0.80691,0,1,0.98551,0.99324,0.64064,0.92998,0.92,0.88088,0.43607,1.11212,1.8149,0.62223,0.83391,0,0.00015696,0.00015696,0.00015696
74,36.1197,0.7482,0.94502,0.44673,0.80883,0,1,0.98551,0.99324,0.64064,0.92998,0.92,0.88088,0.43607,1.11212,1.8149,0.62223,0.83391,0,0.000141073,0.000141073,0.000141073
75,36.5539,0.9435,0.96639,0.51348,0.79476,0,1,0.97391,0.99333,0.65303,0.93157,0.90758,0.88697,0.44613,1.09155,1.65875,0.57521,0.83138,0,0.00012469,0.00012469,0.00012469
76,37.0468,0.71533,0.90224,0.45807,0.8046,0,1,0.97391,0.99333,0.65303,0.93157,0.90758,0.88697,0.44613,1.09155,1.65875,0.57521,0.83138,0,0.000107812,0.000107812,0.000107812
77,37.5742,0.74063,0.82022,0.4711,0.81268,0,1,0.97391,0.99333,0.65303,0.93157,0.90758,0.88697,0.44613,1.09155,1.65875,0.57521,0.83138,0,9.044e-05,9.044e-05,9.044e-05
78,38.0774,0.98843,0.89116,0.51812,0.7993,0,1,0.97088,0.99329,0.6685,0.93134,0.90428,0.89094,0.45181,1.07349,1.53572,0.55799,0.82909,0,7.25725e-05,7.25725e-05,7.25725e-05
79,38.5495,0.84202,0.85658,0.49231,0.80475,0,1,0.97088,0.99329,0.6685,0.93134,0.90428,0.89094,0.45181,1.07349,1.53572,0.55799,0.82909,0,5.421e-05,5.421e-05,5.421e-05
80,39.0142,0.80357,0.93342,0.47808,0.79279,0,1,0.97088,0.99329,0.6685,0.93134,0.90428,0.89094,0.45181,1.07349,1.53572,0.55799,0.82909,0,3.53525e-05,3.53525e-05,3.53525e-05
